1	349.833333333333	256.75	369.5	8	19	1
2	329.166666666667	342.333333333333	335.833333333333	3	2	20
3	297.5	395.083333333333	317.583333333333	17	13	3
4	144.083333333333	196.5	179.833333333333	18	9	8
5	228.083333333333	307.833333333333	367.083333333333	20	1	19
6	66.0833333333333	53.6666666666667	160.166666666667	10	4	5
7	324.583333333333	369.166666666667	291.583333333333	19	14	17
8	237.333333333333	210.666666666667	203.166666666667	7	17	18
9	67.5833333333333	21	92	6	16	11
10	70.6666666666667	101.333333333333	75.5	16	6	10
11	112.75	174.416666666667	373.833333333333	13	11	7
12	155.583333333333	44.5	116.5	12	10	13
13	290.333333333333	145.083333333333	79.5	15	5	16
14	153.5	310	109.916666666667	2	15	14
15	104	108.583333333333	161.166666666667	4	7	2
16	174.583333333333	163.666666666667	158.416666666667	11	8	4
17	142.166666666667	152.083333333333	188.916666666667	1	20	12
18	148.083333333333	138	187.416666666667	14	12	15
19	275.5	199.583333333333	284.666666666667	5	3	9
20	259.916666666667	239.75	138.75	9	18	6
