1	161.5	129.583333333333	127.666666666667	17	11	14
2	146	118.583333333333	298.666666666667	10	4	18
3	344.416666666667	226	369.833333333333	20	15	2
4	196.5	179.833333333333	48.4166666666667	9	8	13
5	360.416666666667	380.416666666667	286.166666666667	3	18	8
6	254.333333333333	350.583333333333	324.666666666667	15	2	3
7	93.8333333333333	64.6666666666667	45.5833333333333	16	6	10
8	298	228.166666666667	61.4166666666667	1	14	6
9	85.8333333333333	21	92	12	16	11
10	295.5	282.5	321	8	7	19
11	347.416666666667	328.75	244.666666666667	2	20	15
12	116.5	44.5	50.8333333333333	13	10	16
13	167.666666666667	145.083333333333	228.5	11	5	1
14	281.916666666667	156.333333333333	284.5	4	1	17
15	289.833333333333	255.666666666667	215.833333333333	18	19	12
16	202	189.5	175.666666666667	5	12	9
17	122.666666666667	229.416666666667	241.666666666667	7	17	5
18	148.083333333333	157.416666666667	99.0833333333333	14	3	4
19	70.3333333333333	89.6666666666667	158.833333333333	6	13	7
20	284.833333333333	259.916666666667	193.583333333333	19	9	20
