99 111 20181205 162256 1 4 19 299.250000 18 144.083333 9 196.500000 10563.186261 10540.232515 1 0 5298.292034 5286.007431 0 3 2 1
99 111 20181205 162256 2 6 15 254.333333 15 254.333333 8 322.416667 516.490053 502.821875 1 0 16477.908863 16460.464065 0 2 3 1
99 111 20181205 162256 3 19 7 158.833333 4 91.333333 19 272.250000 1166.091182 1160.359315 1 0 83.254750 71.231094 3 3 1 2
99 111 20181205 162256 4 8 17 210.666667 8 313.916667 4 47.916667 49.964846 40.777288 1 0 99.967413 91.399449 3 3 2 1
99 111 20181205 162256 5 20 13 20.583333 3 250.500000 2 217.000000 49.994837 42.470660 1 0 83.301436 78.357667 3 3 2 1
99 111 20181205 162256 6 18 2 153.166667 6 154.083333 13 36.000000 66.640407 53.778258 1 0 99.996475 86.658191 3 3 1 2
99 111 20181205 162256 7 16 8 163.666667 5 202.000000 16 148.500000 66.592175 62.656638 1 1 3598.839219 3581.590131 3 1 2 3
99 111 20181205 162256 8 14 9 255.333333 7 175.166667 5 272.916667 816.436813 806.408597 1 0 16.619290 6.725258 3 3 1 2
99 111 20181205 162256 9 17 3 189.083333 19 227.416667 17 229.416667 1099.420475 1083.764277 1 1 83.270828 73.019076 3 1 2 3
99 111 20181205 162256 10 9 16 21.000000 1 215.583333 6 67.583333 16.656392 -13.103618 1 0 99.934021 87.542443 3 2 3 1
