203 111 20181205 163927 1 11 18 378.666667 17 365.583333 12 123.000000 333.023330 324.529878 1 0 99.772321 82.673185 3 3 2 1
203 111 20181205 163927 2 17 3 189.083333 19 227.416667 17 229.416667 83.308547 67.636890 1 0 99.955664 93.992531 3 3 2 1
203 111 20181205 163927 3 10 6 101.333333 16 70.666667 10 75.500000 66.638861 62.280985 1 0 116.644828 105.105347 3 3 1 2
203 111 20181205 163927 4 13 12 163.000000 11 167.666667 15 290.333333 66.685856 48.458218 1 0 99.935876 91.170656 3 3 2 1
203 111 20181205 163927 5 3 10 79.166667 14 322.666667 1 258.416667 83.265262 66.926398 1 0 99.952881 85.177224 3 2 1 3
203 111 20181205 163927 6 9 16 21.000000 1 215.583333 6 67.583333 66.594958 53.746413 1 1 83.284122 79.783600 3 1 3 2
203 111 20181205 163927 7 16 8 163.666667 5 202.000000 16 148.500000 66.651228 56.482645 1 0 99.994620 83.541359 3 2 1 3
203 111 20181205 163927 8 6 15 254.333333 15 254.333333 8 322.416667 83.290615 76.834652 1 1 116.487147 103.484013 3 1 3 2
203 111 20181205 163927 9 20 13 20.583333 3 250.500000 2 217.000000 83.159832 71.962302 1 1 116.586394 98.057615 3 1 2 3
203 111 20181205 163927 10 15 14 108.083333 10 78.250000 18 289.833333 83.334828 75.085627 1 0 116.619785 101.759104 3 3 2 1
203 111 20181205 163927 11 4 19 299.250000 18 144.083333 9 196.500000 99.968649 86.550288 1 0 116.426857 112.374450 3 2 3 1
203 111 20181205 163927 12 5 4 38.166667 12 143.833333 7 210.166667 83.053784 72.354032 1 0 116.613910 107.356168 3 2 3 1
203 111 20181205 163927 13 18 2 153.166667 6 154.083333 13 36.000000 83.304528 66.508697 1 0 116.614220 101.410969 3 2 1 3
203 111 20181205 163927 14 2 5 185.250000 2 342.333333 20 335.833333 83.244547 77.252352 1 0 116.602780 111.540286 3 3 2 1
203 111 20181205 163927 15 12 1 369.000000 20 331.250000 14 327.750000 83.304219 79.628701 1 0 116.525485 97.525209 3 2 1 3
203 111 20181205 163927 16 1 11 129.583333 9 340.750000 3 266.333333 83.272992 65.986185 1 0 116.477253 108.074700 3 2 1 3
203 111 20181205 163927 17 19 7 158.833333 4 91.333333 19 272.250000 99.921036 84.465186 1 0 116.482819 110.405599 3 3 1 2
203 111 20181205 163927 18 14 9 255.333333 7 175.166667 5 272.916667 83.101398 69.734360 1 0 116.641737 112.013329 3 2 3 1
203 111 20181205 163927 19 7 20 338.250000 13 141.583333 11 90.833333 99.748823 86.977573 1 0 116.625659 113.542219 3 2 1 3
203 111 20181205 163927 20 8 17 210.666667 8 313.916667 4 47.916667 83.153031 72.492853 1 0 116.641737 98.245596 3 2 1 3
